loan_id,age,income,loan_amount,credit_score,months_employed,interest_rate,debt_to_income_ratio,education,employment_type,marital_status,has_mortgage,has_dependents,loan_purpose,has_co_signer,default
946,39,27287,9583,307,462,20.996443096650374,0.4599549394150877,Master,Self-employed,Divorced,Yes,No,Auto,No,1
947,38,53660,43714,777,206,16.523552229409475,0.6543271288198141,High School,Full-time,Divorced,No,No,Auto,Yes,0
948,23,95758,44896,651,387,20.041325883894338,0.6865283025094396,PhD,Full-time,Married,No,Yes,Business,Yes,0
949,18,80504,16889,794,479,15.766948844008478,0.896337210340365,High School,Self-employed,Single,No,No,Personal,No,0
950,22,79720,32413,726,278,11.525244568960323,0.33000895950700726,Master,Full-time,Divorced,No,No,Personal,Yes,1
951,58,122979,17275,338,374,24.032754778301165,0.5305760814947802,Master,Unemployed,Single,Yes,Yes,Education,No,1
952,29,54701,7461,486,325,14.445617972213428,0.526658838287684,High School,Part-time,Married,Yes,No,Personal,No,1
953,43,103300,19291,392,471,15.917058926432382,0.42451620755779007,Master,Self-employed,Married,Yes,Yes,Auto,Yes,0
954,63,130177,16435,385,339,7.071215706539233,0.23532951507393618,Bachelor,Part-time,Single,Yes,Yes,Home,Yes,0
955,51,37674,32935,343,356,16.389968156827358,0.8819652505470741,Bachelor,Full-time,Single,Yes,Yes,Education,No,0
956,66,103560,38453,436,339,15.146975938107708,0.7826537493332689,High School,Full-time,Divorced,No,No,Personal,No,1
957,31,131543,23544,720,203,6.251283152781574,0.49866642263538974,Bachelor,Unemployed,Married,Yes,No,Auto,No,0
958,43,43874,17258,373,160,3.3705032391223053,0.5825963381472239,Bachelor,Self-employed,Married,No,No,Business,No,1
959,62,63642,35841,847,27,15.900264353439734,0.2818088428477299,PhD,Full-time,Married,No,No,Personal,Yes,0
960,44,143867,15736,811,391,19.56492219505737,0.5350296563133975,High School,Self-employed,Single,No,Yes,Home,Yes,0
961,26,117820,42643,455,256,14.03823153120619,0.6559761064971806,Master,Self-employed,Divorced,Yes,Yes,Home,Yes,0
962,43,85160,48950,554,164,7.2157703823518515,0.5121336227092711,High School,Self-employed,Single,No,No,Personal,No,1
963,64,37602,39964,470,62,17.330005463939806,0.8922281364679531,Bachelor,Self-employed,Single,Yes,Yes,Personal,Yes,0
964,39,123320,33044,469,21,3.8424317120208515,0.589073324998181,PhD,Self-employed,Single,No,No,Auto,Yes,1
965,64,108801,44933,621,69,12.162175210444955,0.3967789700737353,High School,Part-time,Divorced,Yes,Yes,Personal,Yes,1
966,47,45931,20997,755,380,5.757435443163664,0.7177216220926705,High School,Unemployed,Single,No,Yes,Business,Yes,0
967,60,114377,19215,454,404,6.242558174377317,0.23637000926531365,Bachelor,Self-employed,Married,Yes,Yes,Auto,No,0
968,65,49192,38069,648,95,6.652760830638684,0.4076126509650132,Bachelor,Part-time,Married,No,Yes,Education,Yes,0
969,34,66542,28911,750,162,10.894262312011492,0.3775671603020687,High School,Full-time,Married,No,Yes,Business,Yes,1
970,43,147015,22030,472,78,3.176454729269145,0.4454456760862219,Bachelor,Self-employed,Divorced,No,No,Auto,Yes,0
971,53,62520,34334,309,4,11.149249141369259,0.725423860742981,Bachelor,Full-time,Single,No,No,Auto,Yes,0
972,18,84772,19571,564,315,13.769271283638119,0.48733842573072594,Bachelor,Self-employed,Divorced,Yes,Yes,Home,No,0
973,25,78762,47719,737,119,13.115768554225479,0.7352115602127702,Bachelor,Part-time,Single,Yes,No,Auto,No,0
974,66,70106,33927,546,301,10.804034309269934,0.5611911225118927,Bachelor,Part-time,Married,Yes,Yes,Business,Yes,1
975,52,101121,25714,845,177,21.300371985627308,0.37365554772604426,PhD,Part-time,Single,No,Yes,Personal,No,1
976,69,45559,48541,798,175,5.342513925671595,0.747982994946778,Bachelor,Unemployed,Single,No,Yes,Business,No,0
977,32,125595,28387,428,389,13.6310251069716,0.2906317364424733,Master,Full-time,Single,No,Yes,Education,No,0
978,64,53742,33444,626,216,3.4269525900007487,0.2795063838398364,High School,Unemployed,Divorced,No,No,Auto,No,0
979,39,89669,24921,703,55,3.6365806141919244,0.5036023392438687,PhD,Self-employed,Single,No,Yes,Auto,Yes,0
980,31,100199,18057,658,365,15.198914542573215,0.30867939676967115,PhD,Full-time,Single,No,No,Auto,No,0
981,43,41754,29858,316,186,15.018423772419881,0.10726962796097306,Bachelor,Part-time,Single,Yes,Yes,Auto,No,0
982,45,23972,49638,573,231,22.19477079542251,0.6186380218390413,High School,Full-time,Divorced,Yes,Yes,Home,Yes,1
983,40,90831,31062,415,254,14.831094540181683,0.5088750571779185,Master,Part-time,Divorced,Yes,No,Home,Yes,0
984,31,132217,41850,390,412,24.075193469311554,0.456414251594529,Bachelor,Unemployed,Divorced,Yes,Yes,Personal,Yes,1
985,41,61873,25567,381,454,3.119981513198385,0.8735748116946523,High School,Unemployed,Single,Yes,Yes,Auto,Yes,1
986,19,114661,34739,623,103,4.254176749957045,0.556959347170331,Bachelor,Part-time,Married,Yes,No,Education,No,1
987,62,126532,48285,413,76,3.013514816118772,0.7907452622315077,Bachelor,Part-time,Married,Yes,No,Personal,Yes,1
988,43,146267,8754,357,229,6.26136755767142,0.21156018896412815,Bachelor,Self-employed,Married,Yes,No,Auto,No,1
989,31,29903,32044,453,401,14.449212551658595,0.5553651705035422,Bachelor,Unemployed,Single,No,Yes,Home,No,0
990,68,23020,6724,703,257,16.848160172830845,0.7943837013847224,Bachelor,Unemployed,Married,No,Yes,Education,Yes,1
991,24,61755,6376,565,263,3.0484586328193823,0.5664846058239185,Bachelor,Self-employed,Married,No,No,Personal,Yes,1
992,20,105956,13706,614,330,23.757330466448785,0.6744113425016012,Bachelor,Unemployed,Married,No,No,Education,No,1
993,64,106988,13894,340,181,21.369803662958763,0.39763485424976597,Master,Part-time,Single,No,Yes,Auto,No,1
994,40,65648,23037,404,380,8.822087089613142,0.1739596136296533,PhD,Full-time,Married,No,Yes,Business,Yes,1
995,63,123537,23450,492,255,3.775313195208763,0.4663202361016572,Master,Full-time,Married,No,No,Education,Yes,1
996,60,145991,21406,700,37,5.907402684038317,0.41558351267108606,Bachelor,Unemployed,Single,Yes,No,Education,Yes,1
997,64,29516,34725,577,175,4.919721516364372,0.7936481459031579,Bachelor,Self-employed,Divorced,Yes,No,Home,No,1
998,62,132863,10926,653,26,4.835526923875777,0.2951962418819778,Master,Part-time,Married,No,No,Auto,No,0
999,35,135005,44019,555,275,13.926918839311881,0.8733873820280865,Master,Full-time,Divorced,Yes,Yes,Education,Yes,0
1000,55,22396,14496,398,139,7.6544911773482065,0.866510495843597,PhD,Part-time,Married,Yes,Yes,Auto,No,0
